Date,Region,HIV_Rate,AIDS_Rate
2020-01,Вінницька,1.2,0.8
2020-01,Волинська,1.7,0.8
2020-01,Дніпропетровська,9.6,1.3
2020-01,Донецька,6.0,2.7
2020-01,Житомирська,2.3,1.2
2020-01,Закарпатська,0.8,0.2
2020-01,Запорізька,2.2,0.5
2020-01,Івано-Франківська,0.7,0.1
2020-01,Київська,3.0,0.8
2020-01,Кіровоградська,2.8,0.8
2020-01,Луганська,0.9,0.3
2020-01,Львівська,0.9,0.1
2020-01,Миколаївська,4.3,1.2
2020-01,Одеська,10.6,3.2
2020-01,Полтавська,2.1,0.3
2020-01,Рівненська,1.2,0.3
2020-01,Сумська,1.0,0.6
2020-01,Тернопільська,1.6,0.3
2020-01,Харківська,1.5,0.4
2020-01,Херсонська,2.7,0.3
2020-01,Хмельницька,0.6,0.3
2020-01,Черкаська,2.7,0.6
2020-01,Чернівецька,1.0,0.2
2020-01,Чернігівська,3.4,0.9
2020-01,Київ,3.4,0.6
2020-02,Вінницька,1.5,1.1
2020-02,Волинська,2.0,1.2
2020-02,Дніпропетровська,11.5,2.0
2020-02,Донецька,6.7,2.8
2020-02,Житомирська,2.2,1.0
2020-02,Закарпатська,1.1,0.2
2020-02,Запорізька,2.3,0.4
2020-02,Івано-Франківська,0.7,0.1
2020-02,Київська,5.0,1.5
2020-02,Кіровоградська,4.8,2.9
2020-02,Луганська,1.6,0.6
2020-02,Львівська,1.3,0.6
2020-02,Миколаївська,10.2,2.3
2020-02,Одеська,10.7,4.4
2020-02,Полтавська,1.7,0.2
2020-02,Рівненська,1.2,0.4
2020-02,Сумська,1.1,0.3
2020-02,Тернопільська,1.3,0.2
2020-02,Харківська,2.5,0.5
2020-02,Херсонська,5.0,1.6
2020-02,Хмельницька,1.8,1.0
2020-02,Черкаська,2.8,1.4
2020-02,Чернівецька,0.6,0.2
2020-02,Чернігівська,5.3,0.9
2020-02,Київ,4.1,0.5
2020-03,Вінницька,1.2,1.1
2020-03,Волинська,1.1,0.4
2020-03,Дніпропетровська,9.8,1.4
2020-03,Донецька,5.4,2.4
2020-03,Житомирська,2.6,0.9
2020-03,Закарпатська,0.2,0.0
2020-03,Запорізька,1.9,0.3
2020-03,Івано-Франківська,0.4,0.1
2020-03,Київська,1.4,0.7
2020-03,Кіровоградська,4.8,2.9
2020-03,Луганська,2.2,0.6
2020-03,Львівська,0.9,0.4
2020-03,Миколаївська,4.0,1.9
2020-03,Одеська,13.1,5.4
2020-03,Полтавська,1.7,0.3
2020-03,Рівненська,0.8,0.5
2020-03,Сумська,0.4,0.1
2020-03,Тернопільська,0.5,0.3
2020-03,Харківська,2.1,0.9
2020-03,Херсонська,6.1,0.5
2020-03,Хмельницька,1.0,0.4
2020-03,Черкаська,3.5,0.3
2020-03,Чернівецька,0.6,0.7
2020-03,Чернігівська,3.7,0.0
2020-03,Київ,4.0,0.6
2020-04,Вінницька,0.6,0.3
2020-04,Волинська,0.8,0.6
2020-04,Дніпропетровська,8.6,1.3
2020-04,Донецька,5.5,2.2
2020-04,Житомирська,1.6,1.2
2020-04,Закарпатська,0.4,0.1
2020-04,Запорізька,1.8,0.3
2020-04,Івано-Франківська,0.0,0.0
2020-04,Київська,0.5,0.2
2020-04,Кіровоградська,3.0,1.8
2020-04,Луганська,0.9,0.7
2020-04,Львівська,0.9,0.4
2020-04,Миколаївська,3.5,1.7
2020-04,Одеська,11.2,2.7
2020-04,Полтавська,0.9,0.2
2020-04,Рівненська,0.3,0.0
2020-04,Сумська,0.3,0.2
2020-04,Тернопільська,0.2,0.2
2020-04,Харківська,1.3,0.7
2020-04,Херсонська,3.3,0.8
2020-04,Хмельницька,1.3,0.6
2020-04,Черкаська,1.2,0.7
2020-04,Чернівецька,0.4,0.0
2020-04,Чернігівська,3.5,0.9
2020-04,Київ,2.5,0.5
2020-05,Вінницька,1.2,1.0
2020-05,Волинська,0.6,0.3
2020-05,Дніпропетровська,8.2,1.3
2020-05,Донецька,5.9,2.3
2020-05,Житомирська,1.4,0.9
2020-05,Закарпатська,0.5,0.1
2020-05,Запорізька,1.8,0.2
2020-05,Івано-Франківська,0.2,0.0
2020-05,Київська,2.3,1.0
2020-05,Кіровоградська,2.5,1.7
2020-05,Луганська,2.0,0.1
2020-05,Львівська,0.3,0.3
2020-05,Миколаївська,4.0,0.8
2020-05,Одеська,11.5,2.7
2020-05,Полтавська,1.6,0.2
2020-05,Рівненська,0.7,0.1
2020-05,Сумська,0.0,0.1
2020-05,Тернопільська,0.3,0.0
2020-05,Харківська,1.5,0.4
2020-05,Херсонська,3.3,1.1
2020-05,Хмельницька,0.9,0.2
2020-05,Черкаська,2.6,0.9
2020-05,Чернівецька,0.2,0.2
2020-05,Чернігівська,3.0,0.4
2020-05,Київ,2.4,0.5
2020-06,Вінницька,1.0,1.0
2020-06,Волинська,0.9,0.4
2020-06,Дніпропетровська,10.2,1.1
2020-06,Донецька,5.3,2.9
2020-06,Житомирська,1.6,0.9
2020-06,Закарпатська,0.3,0.1
2020-06,Запорізька,3.2,0.8
2020-06,Івано-Франківська,0.2,0.1
2020-06,Київська,9.5,1.8
2020-06,Кіровоградська,3.0,0.8
2020-06,Луганська,1.0,0.9
2020-06,Львівська,1.1,0.4
2020-06,Миколаївська,4.2,1.9
2020-06,Одеська,11.9,3.3
2020-06,Полтавська,1.9,0.2
2020-06,Рівненська,1.8,0.6
2020-06,Сумська,1.6,0.4
2020-06,Тернопільська,0.8,0.2
2020-06,Харківська,3.0,0.6
2020-06,Херсонська,4.7,1.0
2020-06,Хмельницька,1.0,0.6
2020-06,Черкаська,1.8,0.4
2020-06,Чернівецька,0.4,0.1
2020-06,Чернігівська,2.7,0.3
2020-06,Київ,3.7,0.9
2020-07,Вінницька,1.0,0.7
2020-07,Волинська,1.0,0.1
2020-07,Дніпропетровська,11.7,1.5
2020-07,Донецька,5.6,2.9
2020-07,Житомирська,2.6,1.1
2020-07,Закарпатська,0.6,0.2
2020-07,Запорізька,2.5,0.4
2020-07,Івано-Франківська,0.4,0.1
2020-07,Київська,4.1,1.0
2020-07,Кіровоградська,4.7,1.2
2020-07,Луганська,1.8,0.7
2020-07,Львівська,0.5,0.2
2020-07,Миколаївська,3.6,1.7
2020-07,Одеська,9.3,3.2
2020-07,Полтавська,1.5,0.4
2020-07,Рівненська,1.1,0.3
2020-07,Сумська,1.5,0.7
2020-07,Тернопільська,0.4,0.2
2020-07,Харківська,2.6,0.8
2020-07,Херсонська,4.9,0.4
2020-07,Хмельницька,1.4,0.8
2020-07,Черкаська,2.8,0.8
2020-07,Чернівецька,0.2,0.4
2020-07,Чернігівська,2.3,0.3
2020-07,Київ,3.8,0.8
2020-08,Вінницька,1.6,1.0
2020-08,Волинська,0.3,0.2
2020-08,Дніпропетровська,10.0,1.3
2020-08,Донецька,5.8,2.8
2020-08,Житомирська,1.2,0.6
2020-08,Закарпатська,0.5,0.1
2020-08,Запорізька,2.1,0.7
2020-08,Івано-Франківська,0.4,0.0
2020-08,Київська,4.7,1.4
2020-08,Кіровоградська,3.5,1.1
2020-08,Луганська,1.3,0.3
2020-08,Львівська,0.7,0.3
2020-08,Миколаївська,3.5,1.1
2020-08,Одеська,13.5,3.3
2020-08,Полтавська,0.7,0.1
2020-08,Рівненська,0.5,0.3
2020-08,Сумська,1.4,0.2
2020-08,Тернопільська,0.3,0.0
2020-08,Харківська,2.1,0.7
2020-08,Херсонська,3.5,1.2
2020-08,Хмельницька,0.6,0.2
2020-08,Черкаська,1.4,0.5
2020-08,Чернівецька,0.4,0.3
2020-08,Чернігівська,3.2,1.2
2020-08,Київ,4.3,0.5
2020-09,Вінницька,1.6,0.9
2020-09,Волинська,1.3,0.8
2020-09,Дніпропетровська,10.2,2.0
2020-09,Донецька,5.6,3.2
2020-09,Житомирська,2.2,0.8
2020-09,Закарпатська,0.4,0.0
2020-09,Запорізька,3.4,0.4
2020-09,Івано-Франківська,0.3,0.1
2020-09,Київська,5.5,1.0
2020-09,Кіровоградська,4.4,1.1
2020-09,Луганська,1.9,0.1
2020-09,Львівська,1.5,0.5
2020-09,Миколаївська,3.7,1.1
2020-09,Одеська,13.1,3.4
2020-09,Полтавська,1.5,0.2
2020-09,Рівненська,1.6,0.3
2020-09,Сумська,0.8,0.7
2020-09,Тернопільська,0.5,0.1
2020-09,Харківська,2.6,0.6
2020-09,Херсонська,4.0,0.3
2020-09,Хмельницька,1.4,0.5
2020-09,Черкаська,2.6,0.6
2020-09,Чернівецька,0.7,0.3
2020-09,Чернігівська,3.7,0.4
2020-09,Київ,5.4,1.2
2020-10,Вінницька,0.7,0.7
2020-10,Волинська,1.2,0.4
2020-10,Дніпропетровська,7.5,1.1
2020-10,Донецька,3.8,1.2
2020-10,Житомирська,1.1,0.2
2020-10,Закарпатська,0.6,0.0
2020-10,Запорізька,1.7,0.2
2020-10,Івано-Франківська,0.7,0.1
2020-10,Київська,3.1,0.6
2020-10,Кіровоградська,2.3,0.9
2020-10,Луганська,1.2,0.4
2020-10,Львівська,0.6,0.1
2020-10,Миколаївська,3.2,0.8
2020-10,Одеська,19.3,4.0
2020-10,Полтавська,1.2,0.3
2020-10,Рівненська,0.3,0.3
2020-10,Сумська,1.2,0.5
2020-10,Тернопільська,0.7,0.3
2020-10,Харківська,1.3,0.3
2020-10,Херсонська,3.2,1.0
2020-10,Хмельницька,0.9,0.7
2020-10,Черкаська,0.8,0.0
2020-10,Чернівецька,0.3,0.3
2020-10,Чернігівська,2.5,0.4
2020-10,Київ,3.5,0.3
2020-11,Вінницька,1.0,0.5
2020-11,Волинська,1.6,0.5
2020-11,Дніпропетровська,7.8,1.3
2020-11,Донецька,3.9,1.5
2020-11,Житомирська,2.1,0.5
2020-11,Закарпатська,0.4,0.2
2020-11,Запорізька,2.1,0.8
2020-11,Івано-Франківська,0.2,0.1
2020-11,Київська,2.6,1.3
2020-11,Кіровоградська,2.4,0.1
2020-11,Луганська,1.3,0.1
2020-11,Львівська,0.6,0.2
2020-11,Миколаївська,2.9,0.8
2020-11,Одеська,11.9,3.1
2020-11,Полтавська,1.4,0.2
2020-11,Рівненська,1.0,0.6
2020-11,Сумська,1.3,0.5
2020-11,Тернопільська,0.4,0.2
2020-11,Харківська,1.7,0.3
2020-11,Херсонська,2.7,0.6
2020-11,Хмельницька,1.0,0.7
2020-11,Черкаська,2.0,0.5
2020-11,Чернівецька,0.4,0.2
2020-11,Чернігівська,2.2,0.3
2020-11,Київ,3.2,1.6
2020-12,Вінницька,1.4,0.5
2020-12,Волинська,1.2,0.4
2020-12,Дніпропетровська,8.1,1.3
2020-12,Донецька,4.5,1.5
2020-12,Житомирська,1.8,0.8
2020-12,Закарпатська,0.7,0.2
2020-12,Запорізька,1.8,0.6
2020-12,Івано-Франківська,0.4,0.1
2020-12,Київська,2.9,0.5
2020-12,Кіровоградська,5.5,1.5
2020-12,Луганська,1.9,0.3
2020-12,Львівська,1.0,0.4
2020-12,Миколаївська,3.7,1.3
2020-12,Одеська,14.9,2.5
2020-12,Полтавська,1.5,0.1
2020-12,Рівненська,0.7,0.3
2020-12,Сумська,1.1,0.6
2020-12,Тернопільська,0.5,0.0
2020-12,Харківська,2.3,0.2
2020-12,Херсонська,2.9,0.7
2020-12,Хмельницька,0.8,0.6
2020-12,Черкаська,1.6,0.4
2020-12,Чернівецька,0.4,0.4
2020-12,Чернігівська,4.4,0.3
2020-12,Київ,2.7,0.8
2021-01,Вінницька,0.8,0.5
2021-01,Волинська,1.4,0.8
2021-01,Дніпропетровська,8.3,1.6
2021-01,Донецька,3.3,3.0
2021-01,Житомирська,1.5,0.2
2021-01,Закарпатська,0.4,0.2
2021-01,Запорізька,1.7,0.4
2021-01,Івано-Франківська,0.7,0.0
2021-01,Київська,3.6,1.1
2021-01,Кіровоградська,2.1,0.5
2021-01,Луганська,1.0,0.6
2021-01,Львівська,0.4,0.4
2021-01,Миколаївська,1.9,1.2
2021-01,Одеська,10.8,3.4
2021-01,Полтавська,0.9,0.1
2021-01,Рівненська,1.0,0.6
2021-01,Сумська,0.8,0.5
2021-01,Тернопільська,0.2,0.1
2021-01,Харківська,1.0,0.2
2021-01,Херсонська,2.6,0.3
2021-01,Хмельницька,0.4,0.2
2021-01,Черкаська,0.9,0.6
2021-01,Чернівецька,0.4,0.0
2021-01,Чернігівська,2.3,0.2
2021-01,Київ,2.6,0.4
2021-02,Вінницька,1.1,0.7
2021-02,Волинська,1.1,0.1
2021-02,Дніпропетровська,11.0,1.9
2021-02,Донецька,4.7,2.4
2021-02,Житомирська,1.2,1.0
2021-02,Закарпатська,0.4,0.2
2021-02,Запорізька,2.1,0.5
2021-02,Івано-Франківська,0.0,0.0
2021-02,Київська,6.5,1.4
2021-02,Кіровоградська,1.9,0.6
2021-02,Луганська,1.6,0.9
2021-02,Львівська,1.0,0.8
2021-02,Миколаївська,4.5,1.9
2021-02,Одеська,14.8,4.0
2021-02,Полтавська,0.9,0.2
2021-02,Рівненська,0.9,0.4
2021-02,Сумська,1.4,1.1
2021-02,Тернопільська,1.1,0.3
2021-02,Харківська,2.1,0.5
2021-02,Херсонська,4.0,1.1
2021-02,Хмельницька,0.4,0.2
2021-02,Черкаська,1.8,0.3
2021-02,Чернівецька,0.8,0.2
2021-02,Чернігівська,4.0,0.9
2021-02,Київ,3.0,0.3
2021-03,Вінницька,1.0,0.6
2021-03,Волинська,1.2,0.7
2021-03,Дніпропетровська,9.4,1.4
2021-03,Донецька,5.3,3.6
2021-03,Житомирська,2.5,1.7
2021-03,Закарпатська,0.5,0.1
2021-03,Запорізька,2.2,0.4
2021-03,Івано-Франківська,0.6,0.1
2021-03,Київська,3.7,1.6
2021-03,Кіровоградська,2.7,0.9
2021-03,Луганська,0.9,0.6
2021-03,Львівська,0.9,0.5
2021-03,Миколаївська,3.8,1.2
2021-03,Одеська,10.3,3.1
2021-03,Полтавська,1.9,0.4
2021-03,Рівненська,1.1,0.5
2021-03,Сумська,0.4,0.4
2021-03,Тернопільська,0.7,0.3
2021-03,Харківська,2.7,0.9
2021-03,Херсонська,3.7,1.2
2021-03,Хмельницька,1.4,0.6
2021-03,Черкаська,2.5,0.8
2021-03,Чернівецька,0.3,0.3
2021-03,Чернігівська,3.5,0.8
2021-03,Київ,4.2,1.3
2021-04,Вінницька,1.0,0.5
2021-04,Волинська,1.3,0.8
2021-04,Дніпропетровська,10.1,1.5
2021-04,Донецька,6.0,2.4
2021-04,Житомирська,2.1,0.5
2021-04,Закарпатська,0.6,0.2
2021-04,Запорізька,2.8,0.9
2021-04,Івано-Франківська,0.7,0.1
2021-04,Київська,3.2,0.8
2021-04,Кіровоградська,2.9,1.0
2021-04,Луганська,2.4,0.6
2021-04,Львівська,0.6,0.4
2021-04,Миколаївська,2.8,1.4
2021-04,Одеська,15.8,3.4
2021-04,Полтавська,1.4,0.2
2021-04,Рівненська,1.1,0.4
2021-04,Сумська,0.9,0.7
2021-04,Тернопільська,0.2,0.0
2021-04,Харківська,1.8,0.4
2021-04,Херсонська,2.8,0.5
2021-04,Хмельницька,0.9,0.3
2021-04,Черкаська,1.8,0.4
2021-04,Чернівецька,0.9,0.4
2021-04,Чернігівська,2.1,0.7
2021-04,Київ,3.2,0.4
2021-05,Вінницька,0.8,0.3
2021-05,Волинська,1.6,0.3
2021-05,Дніпропетровська,8.8,1.6
2021-05,Донецька,4.7,1.9
2021-05,Житомирська,1.6,1.1
2021-05,Закарпатська,0.6,0.4
2021-05,Запорізька,1.9,0.2
2021-05,Івано-Франківська,1.0,0.1
2021-05,Київська,3.3,2.0
2021-05,Кіровоградська,2.8,0.3
2021-05,Луганська,0.7,0.7
2021-05,Львівська,1.0,0.6
2021-05,Миколаївська,5.1,1.2
2021-05,Одеська,22.3,5.4
2021-05,Полтавська,0.9,0.3
2021-05,Рівненська,0.9,0.4
2021-05,Сумська,1.7,0.7
2021-05,Тернопільська,0.5,0.2
2021-05,Харківська,1.5,0.3
2021-05,Херсонська,3.0,0.7
2021-05,Хмельницька,0.6,0.4
2021-05,Черкаська,1.8,0.6
2021-05,Чернівецька,0.3,0.4
2021-05,Чернігівська,2.5,0.5
2021-05,Київ,3.2,0.5
2021-06,Вінницька,1.1,1.0
2021-06,Волинська,0.8,0.9
2021-06,Дніпропетровська,10.0,1.4
2021-06,Донецька,4.9,1.5
2021-06,Житомирська,2.2,1.6
2021-06,Закарпатська,0.6,0.2
2021-06,Запорізька,3.3,0.5
2021-06,Івано-Франківська,0.4,0.1
2021-06,Київська,3.4,1.1
2021-06,Кіровоградська,2.2,0.9
2021-06,Луганська,2.7,0.6
2021-06,Львівська,1.2,0.6
2021-06,Миколаївська,3.7,1.5
2021-06,Одеська,12.1,3.6
2021-06,Полтавська,2.1,0.6
2021-06,Рівненська,1.5,0.8
2021-06,Сумська,0.8,0.1
2021-06,Тернопільська,0.7,0.3
2021-06,Харківська,2.4,0.4
2021-06,Херсонська,4.5,0.9
2021-06,Хмельницька,0.5,0.6
2021-06,Черкаська,1.9,0.7
2021-06,Чернівецька,0.8,0.2
2021-06,Чернігівська,2.4,0.5
2021-06,Київ,4.0,0.5
2021-07,Вінницька,1.0,1.0
2021-07,Волинська,0.9,0.6
2021-07,Дніпропетровська,9.3,1.6
2021-07,Донецька,5.3,2.2
2021-07,Житомирська,1.5,0.7
2021-07,Закарпатська,0.5,0.2
2021-07,Запорізька,2.6,0.8
2021-07,Івано-Франківська,1.2,0.4
2021-07,Київська,5.3,1.9
2021-07,Кіровоградська,2.9,0.8
2021-07,Луганська,3.5,0.7
2021-07,Львівська,2.5,1.6
2021-07,Миколаївська,3.1,1.0
2021-07,Одеська,14.6,3.7
2021-07,Полтавська,1.3,0.4
2021-07,Рівненська,1.0,0.4
2021-07,Сумська,1.9,0.9
2021-07,Тернопільська,0.5,0.5
2021-07,Харківська,2.1,0.5
2021-07,Херсонська,3.6,0.5
2021-07,Хмельницька,1.2,1.0
2021-07,Черкаська,1.8,0.3
2021-07,Чернівецька,0.7,0.3
2021-07,Чернігівська,3.9,0.3
2021-07,Київ,3.9,0.7
2021-08,Вінницька,1.0,1.0
2021-08,Волинська,1.0,1.0
2021-08,Дніпропетровська,10.0,1.0
2021-08,Донецька,5.0,1.0
2021-08,Житомирська,2.0,1.0
2021-08,Закарпатська,1.0,0.0
2021-08,Запорізька,1.0,0.0
2021-08,Івано-Франківська,0.0,0.0
2021-08,Київська,4.0,2.0
2021-08,Кіровоградська,2.0,1.0
2021-08,Луганська,1.0,0.0
2021-08,Львівська,1.0,1.0
2021-08,Миколаївська,4.0,2.0
2021-08,Одеська,12.0,3.0
2021-08,Полтавська,1.0,0.0
2021-08,Рівненська,1.0,1.0
2021-08,Сумська,1.0,1.0
2021-08,Тернопільська,0.0,0.0
2021-08,Харківська,2.0,1.0
2021-08,Херсонська,3.0,1.0
2021-08,Хмельницька,1.0,0.0
2021-08,Черкаська,2.0,0.0
2021-08,Чернівецька,0.0,0.0
2021-08,Чернігівська,4.0,1.0
2021-08,Київ,3.0,1.0
2021-09,Вінницька,1.0,1.0
2021-09,Волинська,1.0,0.0
2021-09,Дніпропетровська,10.0,2.0
2021-09,Донецька,4.0,1.0
2021-09,Житомирська,1.0,1.0
2021-09,Закарпатська,1.0,0.0
2021-09,Запорізька,3.0,0.0
2021-09,Івано-Франківська,0.0,0.0
2021-09,Київська,4.0,2.0
2021-09,Кіровоградська,3.0,1.0
2021-09,Луганська,1.0,1.0
2021-09,Львівська,2.0,1.0
2021-09,Миколаївська,4.0,1.0
2021-09,Одеська,12.0,2.0
2021-09,Полтавська,1.0,0.0
2021-09,Рівненська,1.0,0.0
2021-09,Сумська,1.0,1.0
2021-09,Тернопільська,1.0,0.0
2021-09,Харківська,2.0,1.0
2021-09,Херсонська,3.0,0.0
2021-09,Хмельницька,2.0,1.0
2021-09,Черкаська,2.0,1.0
2021-09,Чернівецька,1.0,0.0
2021-09,Чернігівська,2.0,1.0
2021-09,Київ,3.0,1.0
2021-10,Вінницька,0.3,0.3
2021-10,Волинська,0.4,0.5
2021-10,Дніпропетровська,6.1,0.9
2021-10,Донецька,3.1,0.7
2021-10,Житомирська,1.8,1.3
2021-10,Закарпатська,0.2,0.0
2021-10,Запорізька,1.6,0.2
2021-10,Івано-Франківська,0.4,0.0
2021-10,Київська,2.8,1.4
2021-10,Кіровоградська,1.5,0.3
2021-10,Луганська,1.8,0.6
2021-10,Львівська,0.6,0.2
2021-10,Миколаївська,3.2,1.0
2021-10,Одеська,12.2,2.5
2021-10,Полтавська,1.1,0.4
2021-10,Рівненська,1.1,0.6
2021-10,Сумська,0.9,0.1
2021-10,Тернопільська,0.3,0.0
2021-10,Харківська,0.8,0.2
2021-10,Херсонська,2.2,0.5
2021-10,Хмельницька,0.6,0.5
2021-10,Черкаська,1.6,0.3
2021-10,Чернівецька,0.7,0.7
2021-10,Чернігівська,1.7,0.1
2021-10,Київ,2.8,0.5
2021-11,Вінницька,1.4,0.9
2021-11,Волинська,0.4,0.4
2021-11,Дніпропетровська,7.6,1.4
2021-11,Донецька,4.1,1.1
2021-11,Житомирська,1.5,0.7
2021-11,Закарпатська,0.5,0.1
2021-11,Запорізька,1.7,0.5
2021-11,Івано-Франківська,0.1,0.1
2021-11,Київська,3.7,1.1
2021-11,Кіровоградська,5.2,1.5
2021-11,Луганська,1.5,0.1
2021-11,Львівська,1.4,0.6
2021-11,Миколаївська,3.5,1.3
2021-11,Одеська,22.1,3.5
2021-11,Полтавська,1.9,0.4
2021-11,Рівненська,0.7,0.3
2021-11,Сумська,1.2,0.9
2021-11,Тернопільська,0.7,0.2
2021-11,Харківська,1.4,0.3
2021-11,Херсонська,3.2,0.3
2021-11,Хмельницька,0.9,0.5
2021-11,Черкаська,1.4,0.3
2021-11,Чернівецька,0.7,0.4
2021-11,Чернігівська,3.1,0.6
2021-11,Київ,2.5,0.4
2021-12,Вінницька,0.7,0.3
2021-12,Волинська,0.6,0.2
2021-12,Дніпропетровська,7.3,1.3
2021-12,Донецька,5.1,0.9
2021-12,Житомирська,0.9,0.4
2021-12,Закарпатська,0.7,0.4
2021-12,Запорізька,1.6,0.7
2021-12,Івано-Франківська,0.9,0.1
2021-12,Київська,4.7,1.9
2021-12,Кіровоградська,7.5,0.9
2021-12,Луганська,2.1,0.7
2021-12,Львівська,0.8,0.5
2021-12,Миколаївська,5.7,1.9
2021-12,Одеська,19.0,4.7
2021-12,Полтавська,0.9,0.1
2021-12,Рівненська,1.4,0.3
2021-12,Сумська,0.4,0.3
2021-12,Тернопільська,0.6,0.1
2021-12,Харківська,1.9,0.3
2021-12,Херсонська,3.9,0.6
2021-12,Хмельницька,1.3,0.8
2021-12,Черкаська,1.2,0.8
2021-12,Чернівецька,0.3,0.4
2021-12,Чернігівська,2.9,0.6
2021-12,Київ,2.4,0.5
